name,area,area_from,technology,qualifier,bus_qualifier,bus_from_qualifier,bus2_qualifier,build_year,retire_year,cumulative,nom,length
PL centralised water heating biomass and biogas 2025,PL,,centralised water heating,,,biomass and biogas,,2025,2025,TRUE,inf,
PL centralised water heating biomass and biogas 2030,PL,,centralised water heating,,,biomass and biogas,,2030,2030,TRUE,inf,
PL centralised water heating biomass and biogas 2035,PL,,centralised water heating,,,biomass and biogas,,2035,2035,TRUE,inf,
PL centralised water heating biomass and biogas 2040,PL,,centralised water heating,,,biomass and biogas,,2040,2040,TRUE,inf,
PL centralised water heating biomass and biogas 2045,PL,,centralised water heating,,,biomass and biogas,,2045,2045,TRUE,inf,
PL centralised water heating biomass and biogas 2050,PL,,centralised water heating,,,biomass and biogas,,2050,2050,TRUE,inf,
PL centralised water heating hard coal 2020,PL,,centralised water heating,,,hard coal,,2020,2020,TRUE,inf,
PL centralised water heating hard coal 2025,PL,,centralised water heating,,,hard coal,,2025,2025,TRUE,inf,
PL centralised water heating hard coal 2030,PL,,centralised water heating,,,hard coal,,2030,2030,TRUE,inf,
PL centralised water heating hard coal 2035,PL,,centralised water heating,,,hard coal,,2035,2035,TRUE,inf,
PL centralised water heating hard coal 2040,PL,,centralised water heating,,,hard coal,,2040,2040,TRUE,inf,
PL centralised water heating hard coal 2045,PL,,centralised water heating,,,hard coal,,2045,2045,TRUE,inf,
PL centralised water heating hard coal 2050,PL,,centralised water heating,,,hard coal,,2050,2050,TRUE,inf,
PL centralised water heating natural gas 2020,PL,,centralised water heating,,,natural gas,,2020,2020,TRUE,inf,
PL centralised water heating natural gas 2025,PL,,centralised water heating,,,natural gas,,2025,2025,TRUE,inf,
PL centralised water heating natural gas 2030,PL,,centralised water heating,,,natural gas,,2030,2030,TRUE,inf,
PL centralised water heating natural gas 2035,PL,,centralised water heating,,,natural gas,,2035,2035,TRUE,inf,
PL centralised water heating natural gas 2040,PL,,centralised water heating,,,natural gas,,2040,2040,TRUE,inf,
PL centralised water heating natural gas 2045,PL,,centralised water heating,,,natural gas,,2045,2045,TRUE,inf,
PL centralised water heating natural gas 2050,PL,,centralised water heating,,,natural gas,,2050,2050,TRUE,inf,
PL centralised water heating other 2020,PL,,centralised water heating,,,other,,2020,2020,TRUE,inf,
PL centralised water heating other 2025,PL,,centralised water heating,,,other,,2025,2025,TRUE,inf,
PL centralised water heating other 2030,PL,,centralised water heating,,,other,,2030,2030,TRUE,inf,
PL centralised water heating other 2035,PL,,centralised water heating,,,other,,2035,2035,TRUE,inf,
PL centralised water heating other 2040,PL,,centralised water heating,,,other,,2040,2040,TRUE,inf,
PL centralised water heating other 2045,PL,,centralised water heating,,,other,,2045,2045,TRUE,inf,
PL centralised water heating other 2050,PL,,centralised water heating,,,other,,2050,2050,TRUE,inf,
PL connection HMV-vRES HMV vRES HMV 2020,PL,,connection HMV-vRES,,HMV vRES,HMV,,2020,2020,TRUE,inf,
PL connection HMV-vRES HMV vRES HMV 2025,PL,,connection HMV-vRES,,HMV vRES,HMV,,2025,2025,TRUE,inf,
PL connection HMV-vRES HMV vRES HMV 2030,PL,,connection HMV-vRES,,HMV vRES,HMV,,2030,2030,TRUE,inf,
PL connection HMV-vRES HMV vRES HMV 2035,PL,,connection HMV-vRES,,HMV vRES,HMV,,2035,2035,TRUE,inf,
PL connection HMV-vRES HMV vRES HMV 2040,PL,,connection HMV-vRES,,HMV vRES,HMV,,2040,2040,TRUE,inf,
PL connection HMV-vRES HMV vRES HMV 2045,PL,,connection HMV-vRES,,HMV vRES,HMV,,2045,2045,TRUE,inf,
PL connection HMV-vRES HMV vRES HMV 2050,PL,,connection HMV-vRES,,HMV vRES,HMV,,2050,2050,TRUE,inf,
PL connection HMV-vRES HMV vRES HMV new 2030,PL,,connection HMV-vRES,,HMV vRES,HMV,,2030,,FALSE,0.0,
PL connection HMV-vRES HMV vRES HMV new 2035,PL,,connection HMV-vRES,,HMV vRES,HMV,,2035,,FALSE,0.0,
PL connection HMV-vRES HMV vRES HMV new 2040,PL,,connection HMV-vRES,,HMV vRES,HMV,,2040,,FALSE,0.0,
PL connection HMV-vRES HMV vRES HMV new 2045,PL,,connection HMV-vRES,,HMV vRES,HMV,,2045,,FALSE,0.0,
PL connection HMV-vRES HMV vRES HMV new 2050,PL,,connection HMV-vRES,,HMV vRES,HMV,,2050,,FALSE,0.0,
PL connection vRES-HMV HMV HMV vRES 2020,PL,,connection vRES-HMV,,HMV,HMV vRES,,2020,2020,TRUE,inf,
PL connection vRES-HMV HMV HMV vRES 2025,PL,,connection vRES-HMV,,HMV,HMV vRES,,2025,2025,TRUE,inf,
PL connection vRES-HMV HMV HMV vRES 2030,PL,,connection vRES-HMV,,HMV,HMV vRES,,2030,2030,TRUE,inf,
PL connection vRES-HMV HMV HMV vRES 2035,PL,,connection vRES-HMV,,HMV,HMV vRES,,2035,2035,TRUE,inf,
PL connection vRES-HMV HMV HMV vRES 2040,PL,,connection vRES-HMV,,HMV,HMV vRES,,2040,2040,TRUE,inf,
PL connection vRES-HMV HMV HMV vRES 2045,PL,,connection vRES-HMV,,HMV,HMV vRES,,2045,2045,TRUE,inf,
PL connection vRES-HMV HMV HMV vRES 2050,PL,,connection vRES-HMV,,HMV,HMV vRES,,2050,2050,TRUE,inf,
PL connection vRES-HMV HMV HMV vRES new 2030,PL,,connection vRES-HMV,,HMV,HMV vRES,,2030,,FALSE,0.0,
PL connection vRES-HMV HMV HMV vRES new 2035,PL,,connection vRES-HMV,,HMV,HMV vRES,,2035,,FALSE,0.0,
PL connection vRES-HMV HMV HMV vRES new 2040,PL,,connection vRES-HMV,,HMV,HMV vRES,,2040,,FALSE,0.0,
PL connection vRES-HMV HMV HMV vRES new 2045,PL,,connection vRES-HMV,,HMV,HMV vRES,,2045,,FALSE,0.0,
PL connection vRES-HMV HMV HMV vRES new 2050,PL,,connection vRES-HMV,,HMV,HMV vRES,,2050,,FALSE,0.0,
PL decentralised space heating biomass 2020,PL,,decentralised space heating,,,biomass,,2020,2020,TRUE,inf,
PL decentralised space heating biomass 2025,PL,,decentralised space heating,,,biomass,,2025,2025,TRUE,inf,
PL decentralised space heating biomass 2030,PL,,decentralised space heating,,,biomass,,2030,2030,TRUE,inf,
PL decentralised space heating biomass 2035,PL,,decentralised space heating,,,biomass,,2035,2035,TRUE,inf,
PL decentralised space heating biomass 2040,PL,,decentralised space heating,,,biomass,,2040,2040,TRUE,inf,
PL decentralised space heating biomass 2045,PL,,decentralised space heating,,,biomass,,2045,2045,TRUE,inf,
PL decentralised space heating biomass 2050,PL,,decentralised space heating,,,biomass,,2050,2050,TRUE,inf,
PL decentralised space heating hard coal 2020,PL,,decentralised space heating,,,hard coal,,2020,2020,TRUE,inf,
PL decentralised space heating hard coal 2025,PL,,decentralised space heating,,,hard coal,,2025,2025,TRUE,inf,
PL decentralised space heating hard coal 2030,PL,,decentralised space heating,,,hard coal,,2030,2030,TRUE,inf,
PL decentralised space heating hard coal 2035,PL,,decentralised space heating,,,hard coal,,2035,2035,TRUE,inf,
PL decentralised space heating hard coal 2040,PL,,decentralised space heating,,,hard coal,,2040,2040,TRUE,inf,
PL decentralised space heating hard coal 2045,PL,,decentralised space heating,,,hard coal,,2045,2045,TRUE,inf,
PL decentralised space heating hard coal 2050,PL,,decentralised space heating,,,hard coal,,2050,2050,TRUE,inf,
PL decentralised space heating heat pump 2020,PL,,decentralised space heating,,,heat pump,,2020,2020,TRUE,inf,
PL decentralised space heating heat pump 2025,PL,,decentralised space heating,,,heat pump,,2025,2025,TRUE,inf,
PL decentralised space heating heat pump 2030,PL,,decentralised space heating,,,heat pump,,2030,2030,TRUE,inf,
PL decentralised space heating heat pump 2035,PL,,decentralised space heating,,,heat pump,,2035,2035,TRUE,inf,
PL decentralised space heating heat pump 2040,PL,,decentralised space heating,,,heat pump,,2040,2040,TRUE,inf,
PL decentralised space heating heat pump 2045,PL,,decentralised space heating,,,heat pump,,2045,2045,TRUE,inf,
PL decentralised space heating heat pump 2050,PL,,decentralised space heating,,,heat pump,,2050,2050,TRUE,inf,
PL decentralised space heating natural gas 2020,PL,,decentralised space heating,,,natural gas,,2020,2020,TRUE,inf,
PL decentralised space heating natural gas 2025,PL,,decentralised space heating,,,natural gas,,2025,2025,TRUE,inf,
PL decentralised space heating natural gas 2030,PL,,decentralised space heating,,,natural gas,,2030,2030,TRUE,inf,
PL decentralised space heating natural gas 2035,PL,,decentralised space heating,,,natural gas,,2035,2035,TRUE,inf,
PL decentralised space heating natural gas 2040,PL,,decentralised space heating,,,natural gas,,2040,2040,TRUE,inf,
PL decentralised space heating natural gas 2045,PL,,decentralised space heating,,,natural gas,,2045,2045,TRUE,inf,
PL decentralised space heating natural gas 2050,PL,,decentralised space heating,,,natural gas,,2050,2050,TRUE,inf,
PL decentralised space heating other 2020,PL,,decentralised space heating,,,other,,2020,2020,TRUE,inf,
PL decentralised space heating other 2025,PL,,decentralised space heating,,,other,,2025,2025,TRUE,inf,
PL decentralised space heating other 2030,PL,,decentralised space heating,,,other,,2030,2030,TRUE,inf,
PL decentralised space heating other 2035,PL,,decentralised space heating,,,other,,2035,2035,TRUE,inf,
PL decentralised space heating other 2040,PL,,decentralised space heating,,,other,,2040,2040,TRUE,inf,
PL decentralised space heating other 2045,PL,,decentralised space heating,,,other,,2045,2045,TRUE,inf,
PL decentralised space heating other 2050,PL,,decentralised space heating,,,other,,2050,2050,TRUE,inf,
PL decentralised space heating other RES 2020,PL,,decentralised space heating,,,other RES,,2020,2020,TRUE,inf,
PL decentralised space heating other RES 2025,PL,,decentralised space heating,,,other RES,,2025,2025,TRUE,inf,
PL decentralised space heating other RES 2030,PL,,decentralised space heating,,,other RES,,2030,2030,TRUE,inf,
PL decentralised space heating other RES 2035,PL,,decentralised space heating,,,other RES,,2035,2035,TRUE,inf,
PL decentralised space heating other RES 2040,PL,,decentralised space heating,,,other RES,,2040,2040,TRUE,inf,
PL decentralised space heating other RES 2045,PL,,decentralised space heating,,,other RES,,2045,2045,TRUE,inf,
PL decentralised space heating other RES 2050,PL,,decentralised space heating,,,other RES,,2050,2050,TRUE,inf,
PL decentralised space heating resistive heater 2020,PL,,decentralised space heating,,,resistive heater,,2020,2020,TRUE,inf,
PL decentralised space heating resistive heater 2025,PL,,decentralised space heating,,,resistive heater,,2025,2025,TRUE,inf,
PL decentralised space heating resistive heater 2030,PL,,decentralised space heating,,,resistive heater,,2030,2030,TRUE,inf,
PL decentralised space heating resistive heater 2035,PL,,decentralised space heating,,,resistive heater,,2035,2035,TRUE,inf,
PL decentralised space heating resistive heater 2040,PL,,decentralised space heating,,,resistive heater,,2040,2040,TRUE,inf,
PL decentralised space heating resistive heater 2045,PL,,decentralised space heating,,,resistive heater,,2045,2045,TRUE,inf,
PL decentralised space heating resistive heater 2050,PL,,decentralised space heating,,,resistive heater,,2050,2050,TRUE,inf,
PL decentralised water heating biomass 2020,PL,,decentralised water heating,,,biomass,,2020,2020,TRUE,inf,
PL decentralised water heating biomass 2025,PL,,decentralised water heating,,,biomass,,2025,2025,TRUE,inf,
PL decentralised water heating biomass 2030,PL,,decentralised water heating,,,biomass,,2030,2030,TRUE,inf,
PL decentralised water heating biomass 2035,PL,,decentralised water heating,,,biomass,,2035,2035,TRUE,inf,
PL decentralised water heating biomass 2040,PL,,decentralised water heating,,,biomass,,2040,2040,TRUE,inf,
PL decentralised water heating biomass 2045,PL,,decentralised water heating,,,biomass,,2045,2045,TRUE,inf,
PL decentralised water heating biomass 2050,PL,,decentralised water heating,,,biomass,,2050,2050,TRUE,inf,
PL decentralised water heating hard coal 2020,PL,,decentralised water heating,,,hard coal,,2020,2020,TRUE,inf,
PL decentralised water heating hard coal 2025,PL,,decentralised water heating,,,hard coal,,2025,2025,TRUE,inf,
PL decentralised water heating hard coal 2030,PL,,decentralised water heating,,,hard coal,,2030,2030,TRUE,inf,
PL decentralised water heating hard coal 2035,PL,,decentralised water heating,,,hard coal,,2035,2035,TRUE,inf,
PL decentralised water heating hard coal 2040,PL,,decentralised water heating,,,hard coal,,2040,2040,TRUE,inf,
PL decentralised water heating hard coal 2045,PL,,decentralised water heating,,,hard coal,,2045,2045,TRUE,inf,
PL decentralised water heating hard coal 2050,PL,,decentralised water heating,,,hard coal,,2050,2050,TRUE,inf,
PL decentralised water heating heat pump 2020,PL,,decentralised water heating,,,heat pump,,2020,2020,TRUE,inf,
PL decentralised water heating heat pump 2025,PL,,decentralised water heating,,,heat pump,,2025,2025,TRUE,inf,
PL decentralised water heating heat pump 2030,PL,,decentralised water heating,,,heat pump,,2030,2030,TRUE,inf,
PL decentralised water heating heat pump 2035,PL,,decentralised water heating,,,heat pump,,2035,2035,TRUE,inf,
PL decentralised water heating heat pump 2040,PL,,decentralised water heating,,,heat pump,,2040,2040,TRUE,inf,
PL decentralised water heating heat pump 2045,PL,,decentralised water heating,,,heat pump,,2045,2045,TRUE,inf,
PL decentralised water heating heat pump 2050,PL,,decentralised water heating,,,heat pump,,2050,2050,TRUE,inf,
PL decentralised water heating natural gas 2020,PL,,decentralised water heating,,,natural gas,,2020,2020,TRUE,inf,
PL decentralised water heating natural gas 2025,PL,,decentralised water heating,,,natural gas,,2025,2025,TRUE,inf,
PL decentralised water heating natural gas 2030,PL,,decentralised water heating,,,natural gas,,2030,2030,TRUE,inf,
PL decentralised water heating natural gas 2035,PL,,decentralised water heating,,,natural gas,,2035,2035,TRUE,inf,
PL decentralised water heating natural gas 2040,PL,,decentralised water heating,,,natural gas,,2040,2040,TRUE,inf,
PL decentralised water heating natural gas 2045,PL,,decentralised water heating,,,natural gas,,2045,2045,TRUE,inf,
PL decentralised water heating natural gas 2050,PL,,decentralised water heating,,,natural gas,,2050,2050,TRUE,inf,
PL decentralised water heating other 2020,PL,,decentralised water heating,,,other,,2020,2020,TRUE,inf,
PL decentralised water heating other 2025,PL,,decentralised water heating,,,other,,2025,2025,TRUE,inf,
PL decentralised water heating other 2030,PL,,decentralised water heating,,,other,,2030,2030,TRUE,inf,
PL decentralised water heating other 2035,PL,,decentralised water heating,,,other,,2035,2035,TRUE,inf,
PL decentralised water heating other 2040,PL,,decentralised water heating,,,other,,2040,2040,TRUE,inf,
PL decentralised water heating other 2045,PL,,decentralised water heating,,,other,,2045,2045,TRUE,inf,
PL decentralised water heating other 2050,PL,,decentralised water heating,,,other,,2050,2050,TRUE,inf,
PL decentralised water heating other RES 2020,PL,,decentralised water heating,,,other RES,,2020,2020,TRUE,inf,
PL decentralised water heating other RES 2025,PL,,decentralised water heating,,,other RES,,2025,2025,TRUE,inf,
PL decentralised water heating other RES 2030,PL,,decentralised water heating,,,other RES,,2030,2030,TRUE,inf,
PL decentralised water heating other RES 2035,PL,,decentralised water heating,,,other RES,,2035,2035,TRUE,inf,
PL decentralised water heating other RES 2040,PL,,decentralised water heating,,,other RES,,2040,2040,TRUE,inf,
PL decentralised water heating other RES 2045,PL,,decentralised water heating,,,other RES,,2045,2045,TRUE,inf,
PL decentralised water heating other RES 2050,PL,,decentralised water heating,,,other RES,,2050,2050,TRUE,inf,
PL decentralised water heating resistive heater 2020,PL,,decentralised water heating,,,resistive heater,,2020,2020,TRUE,inf,
PL decentralised water heating resistive heater 2025,PL,,decentralised water heating,,,resistive heater,,2025,2025,TRUE,inf,
PL decentralised water heating resistive heater 2030,PL,,decentralised water heating,,,resistive heater,,2030,2030,TRUE,inf,
PL decentralised water heating resistive heater 2035,PL,,decentralised water heating,,,resistive heater,,2035,2035,TRUE,inf,
PL decentralised water heating resistive heater 2040,PL,,decentralised water heating,,,resistive heater,,2040,2040,TRUE,inf,
PL decentralised water heating resistive heater 2045,PL,,decentralised water heating,,,resistive heater,,2045,2045,TRUE,inf,
PL decentralised water heating resistive heater 2050,PL,,decentralised water heating,,,resistive heater,,2050,2050,TRUE,inf,
PL direct line vRES HMV vRES 2020,PL,,direct line vRES,,HMV vRES,HMV vRES,,2020,2020,TRUE,inf,
PL direct line vRES HMV vRES 2025,PL,,direct line vRES,,HMV vRES,HMV vRES,,2025,2025,TRUE,inf,
PL direct line vRES HMV vRES 2030,PL,,direct line vRES,,HMV vRES,HMV vRES,,2030,2030,TRUE,inf,
PL direct line vRES HMV vRES 2035,PL,,direct line vRES,,HMV vRES,HMV vRES,,2035,2035,TRUE,inf,
PL direct line vRES HMV vRES 2040,PL,,direct line vRES,,HMV vRES,HMV vRES,,2040,2040,TRUE,inf,
PL direct line vRES HMV vRES 2045,PL,,direct line vRES,,HMV vRES,HMV vRES,,2045,2045,TRUE,inf,
PL direct line vRES HMV vRES 2050,PL,,direct line vRES,,HMV vRES,HMV vRES,,2050,2050,TRUE,inf,
PL distribution HMV HMV 2020,PL,,distribution HMV,,HMV,HMV,,2020,2020,TRUE,inf,
PL distribution HMV HMV 2025,PL,,distribution HMV,,HMV,HMV,,2025,2025,TRUE,inf,
PL distribution HMV HMV 2030,PL,,distribution HMV,,HMV,HMV,,2030,2030,TRUE,inf,
PL distribution HMV HMV 2035,PL,,distribution HMV,,HMV,HMV,,2035,2035,TRUE,inf,
PL distribution HMV HMV 2040,PL,,distribution HMV,,HMV,HMV,,2040,2040,TRUE,inf,
PL distribution HMV HMV 2045,PL,,distribution HMV,,HMV,HMV,,2045,2045,TRUE,inf,
PL distribution HMV HMV 2050,PL,,distribution HMV,,HMV,HMV,,2050,2050,TRUE,inf,
PL distribution HMV HMV new 2030,PL,,distribution HMV,,HMV,HMV,,2030,,FALSE,0.0,
PL distribution HMV HMV new 2035,PL,,distribution HMV,,HMV,HMV,,2035,,FALSE,0.0,
PL distribution HMV HMV new 2040,PL,,distribution HMV,,HMV,HMV,,2040,,FALSE,0.0,
PL distribution HMV HMV new 2045,PL,,distribution HMV,,HMV,HMV,,2045,,FALSE,0.0,
PL distribution HMV HMV new 2050,PL,,distribution HMV,,HMV,HMV,,2050,,FALSE,0.0,
PL distribution LV LV 2020,PL,,distribution LV,,LV,LV,,2020,2020,TRUE,inf,
PL distribution LV LV 2025,PL,,distribution LV,,LV,LV,,2025,2025,TRUE,inf,
PL distribution LV LV 2030,PL,,distribution LV,,LV,LV,,2030,2030,TRUE,inf,
PL distribution LV LV 2035,PL,,distribution LV,,LV,LV,,2035,2035,TRUE,inf,
PL distribution LV LV 2040,PL,,distribution LV,,LV,LV,,2040,2040,TRUE,inf,
PL distribution LV LV 2045,PL,,distribution LV,,LV,LV,,2045,2045,TRUE,inf,
PL distribution LV LV 2050,PL,,distribution LV,,LV,LV,,2050,2050,TRUE,inf,
PL distribution LV LV new 2030,PL,,distribution LV,,LV,LV,,2030,,FALSE,0.0,
PL distribution LV LV new 2035,PL,,distribution LV,,LV,LV,,2035,,FALSE,0.0,
PL distribution LV LV new 2040,PL,,distribution LV,,LV,LV,,2040,,FALSE,0.0,
PL distribution LV LV new 2045,PL,,distribution LV,,LV,LV,,2045,,FALSE,0.0,
PL distribution LV LV new 2050,PL,,distribution LV,,LV,LV,,2050,,FALSE,0.0,
PL district heating biomass and biogas 2020,PL,,district heating,,biomass and biogas,biomass and biogas,,2020,2020,TRUE,2980.0,
PL district heating biomass and biogas 2025,PL,,district heating,,biomass and biogas,biomass and biogas,,2025,2025,TRUE,3430.0,
PL district heating biomass and biogas 2030,PL,,district heating,,biomass and biogas,biomass and biogas,,2030,2030,TRUE,inf,
PL district heating biomass and biogas 2035,PL,,district heating,,biomass and biogas,biomass and biogas,,2035,2035,TRUE,inf,
PL district heating biomass and biogas 2040,PL,,district heating,,biomass and biogas,biomass and biogas,,2040,2040,TRUE,inf,
PL district heating biomass and biogas 2045,PL,,district heating,,biomass and biogas,biomass and biogas,,2045,2045,TRUE,inf,
PL district heating biomass and biogas 2050,PL,,district heating,,biomass and biogas,biomass and biogas,,2050,2050,TRUE,inf,
PL district heating hard coal 2020,PL,,district heating,,hard coal,hard coal,,2020,2020,TRUE,31230.0,
PL district heating hard coal 2025,PL,,district heating,,hard coal,hard coal,,2025,2025,TRUE,26590.0,
PL district heating hard coal 2030,PL,,district heating,,hard coal,hard coal,,2030,2030,TRUE,inf,
PL district heating hard coal 2035,PL,,district heating,,hard coal,hard coal,,2035,2035,TRUE,inf,
PL district heating hard coal 2040,PL,,district heating,,hard coal,hard coal,,2040,2040,TRUE,inf,
PL district heating hard coal 2045,PL,,district heating,,hard coal,hard coal,,2045,2045,TRUE,inf,
PL district heating hard coal 2050,PL,,district heating,,hard coal,hard coal,,2050,2050,TRUE,inf,
PL district heating natural gas 2020,PL,,district heating,,natural gas,natural gas,,2020,2020,TRUE,4190.0,
PL district heating natural gas 2025,PL,,district heating,,natural gas,natural gas,,2025,2025,TRUE,5520.0,
PL district heating natural gas 2030,PL,,district heating,,natural gas,natural gas,,2030,2030,TRUE,inf,
PL district heating natural gas 2035,PL,,district heating,,natural gas,natural gas,,2035,2035,TRUE,inf,
PL district heating natural gas 2040,PL,,district heating,,natural gas,natural gas,,2040,2040,TRUE,inf,
PL district heating natural gas 2045,PL,,district heating,,natural gas,natural gas,,2045,2045,TRUE,inf,
PL district heating natural gas 2050,PL,,district heating,,natural gas,natural gas,,2050,2050,TRUE,inf,
PL district heating other 2020,PL,,district heating,,other,other,,2020,2020,TRUE,1730.0,
PL district heating other 2025,PL,,district heating,,other,other,,2025,2025,TRUE,1750.0,
PL district heating other 2030,PL,,district heating,,other,other,,2030,2030,TRUE,inf,
PL district heating other 2035,PL,,district heating,,other,other,,2035,2035,TRUE,inf,
PL district heating other 2040,PL,,district heating,,other,other,,2040,2040,TRUE,inf,
PL district heating other 2045,PL,,district heating,,other,other,,2045,2045,TRUE,inf,
PL district heating other 2050,PL,,district heating,,other,other,,2050,2050,TRUE,inf,
PL electricity HMV final use HMV 2020,PL,,electricity HMV final use,,,HMV,,2020,2020,TRUE,inf,
PL electricity HMV final use HMV 2025,PL,,electricity HMV final use,,,HMV,,2025,2025,TRUE,inf,
PL electricity HMV final use HMV 2030,PL,,electricity HMV final use,,,HMV,,2030,2030,TRUE,inf,
PL electricity HMV final use HMV 2035,PL,,electricity HMV final use,,,HMV,,2035,2035,TRUE,inf,
PL electricity HMV final use HMV 2040,PL,,electricity HMV final use,,,HMV,,2040,2040,TRUE,inf,
PL electricity HMV final use HMV 2045,PL,,electricity HMV final use,,,HMV,,2045,2045,TRUE,inf,
PL electricity HMV final use HMV 2050,PL,,electricity HMV final use,,,HMV,,2050,2050,TRUE,inf,
PL electricity LV final use LV 2020,PL,,electricity LV final use,,,LV,,2020,2020,TRUE,inf,
PL electricity LV final use LV 2025,PL,,electricity LV final use,,,LV,,2025,2025,TRUE,inf,
PL electricity LV final use LV 2030,PL,,electricity LV final use,,,LV,,2030,2030,TRUE,inf,
PL electricity LV final use LV 2035,PL,,electricity LV final use,,,LV,,2035,2035,TRUE,inf,
PL electricity LV final use LV 2040,PL,,electricity LV final use,,,LV,,2040,2040,TRUE,inf,
PL electricity LV final use LV 2045,PL,,electricity LV final use,,,LV,,2045,2045,TRUE,inf,
PL electricity LV final use LV 2050,PL,,electricity LV final use,,,LV,,2050,2050,TRUE,inf,
PL hard coal CHP industrial HMV hard coal 2020,PL,,hard coal CHP,industrial,HMV,,hard coal,2020,2020,TRUE,950.0,
PL hard coal CHP industrial HMV hard coal 2025,PL,,hard coal CHP,industrial,HMV,,hard coal,2025,2025,TRUE,1120.0,
PL hard coal CHP industrial HMV hard coal 2030,PL,,hard coal CHP,industrial,HMV,,hard coal,2030,2030,TRUE,850.0,
PL hard coal CHP industrial HMV hard coal 2035,PL,,hard coal CHP,industrial,HMV,,hard coal,2035,2035,TRUE,650.0,
PL hard coal CHP industrial HMV hard coal 2040,PL,,hard coal CHP,industrial,HMV,,hard coal,2040,2040,TRUE,460.0,
PL hard coal CHP industrial HMV hard coal 2045,PL,,hard coal CHP,industrial,HMV,,hard coal,2045,2045,TRUE,260.0,
PL hard coal CHP public HMV hard coal 2020,PL,,hard coal CHP,public,HMV,,hard coal,2020,2020,TRUE,4450.0,
PL hard coal CHP public HMV hard coal 2025,PL,,hard coal CHP,public,HMV,,hard coal,2025,2025,TRUE,4010.0,
PL hard coal CHP public HMV hard coal 2030,PL,,hard coal CHP,public,HMV,,hard coal,2030,2030,TRUE,3930.0,
PL hard coal CHP public HMV hard coal 2035,PL,,hard coal CHP,public,HMV,,hard coal,2035,2035,TRUE,1780.0,
PL hard coal CHP public HMV hard coal 2040,PL,,hard coal CHP,public,HMV,,hard coal,2040,2040,TRUE,750.0,
PL hard coal CHP public HMV hard coal 2045,PL,,hard coal CHP,public,HMV,,hard coal,2045,2045,TRUE,30.0,
PL hard coal boiler hard coal 2020,PL,,hard coal boiler,,hard coal,,,2020,2020,TRUE,28120.0,
PL hard coal boiler hard coal 2025,PL,,hard coal boiler,,hard coal,,,2025,2025,TRUE,16870.0,
PL hard coal boiler hard coal 2030,PL,,hard coal boiler,,hard coal,,,2030,2030,TRUE,8440.0,
PL hard coal final use 2020,PL,,hard coal final use,,,,,2020,2020,TRUE,inf,
PL hard coal final use 2025,PL,,hard coal final use,,,,,2025,2025,TRUE,inf,
PL hard coal final use 2030,PL,,hard coal final use,,,,,2030,2030,TRUE,inf,
PL hard coal final use 2035,PL,,hard coal final use,,,,,2035,2035,TRUE,inf,
PL hard coal final use 2040,PL,,hard coal final use,,,,,2040,2040,TRUE,inf,
PL hard coal final use 2045,PL,,hard coal final use,,,,,2045,2045,TRUE,inf,
PL hard coal final use 2050,PL,,hard coal final use,,,,,2050,2050,TRUE,inf,
PL hard coal heat hard coal 2020,PL,,hard coal heat,,hard coal,,,2020,2020,TRUE,36910.0,
PL hard coal heat hard coal 2025,PL,,hard coal heat,,hard coal,,,2025,2025,TRUE,33370.0,
PL hard coal heat hard coal 2030,PL,,hard coal heat,,hard coal,,,2030,2030,TRUE,26700.0,
PL hard coal heat hard coal 2035,PL,,hard coal heat,,hard coal,,,2035,2035,TRUE,20020.0,
PL hard coal heat hard coal 2040,PL,,hard coal heat,,hard coal,,,2040,2040,TRUE,13350.0,
PL hard coal heat hard coal 2045,PL,,hard coal heat,,hard coal,,,2045,2045,TRUE,6670.0,
PL hard coal power SC public EHV 2020,PL,,hard coal power SC,public,EHV,,,2020,2020,TRUE,4050.0,
PL hard coal power SC public EHV 2025,PL,,hard coal power SC,public,EHV,,,2025,2025,TRUE,4050.0,
PL hard coal power SC public EHV 2030,PL,,hard coal power SC,public,EHV,,,2030,2030,TRUE,3620.0,
PL hard coal power SC public EHV 2035,PL,,hard coal power SC,public,EHV,,,2035,2035,TRUE,3620.0,
PL hard coal power SC public EHV 2040,PL,,hard coal power SC,public,EHV,,,2040,2040,TRUE,3620.0,
PL hard coal power old public EHV 2020,PL,,hard coal power old,public,EHV,,,2020,2020,TRUE,12630.0,
PL hard coal power old public EHV 2025,PL,,hard coal power old,public,EHV,,,2025,2025,TRUE,10520.0,
PL hard coal power old public EHV 2030,PL,,hard coal power old,public,EHV,,,2030,2030,TRUE,4200.0,
PL hard coal power old public EHV 2035,PL,,hard coal power old,public,EHV,,,2035,2035,TRUE,1630.0,
PL hard coal power old public EHV 2040,PL,,hard coal power old,public,EHV,,,2040,2040,TRUE,1520.0,
PL hard coal power old public EHV 2045,PL,,hard coal power old,public,EHV,,,2045,2045,TRUE,1370.0,
PL hard coal supply 2020,PL,,hard coal supply,,,,,2020,2020,TRUE,inf,
PL hard coal supply 2025,PL,,hard coal supply,,,,,2025,2025,TRUE,inf,
PL hard coal supply 2030,PL,,hard coal supply,,,,,2030,2030,TRUE,inf,
PL hard coal supply 2035,PL,,hard coal supply,,,,,2035,2035,TRUE,inf,
PL hard coal supply 2040,PL,,hard coal supply,,,,,2040,2040,TRUE,inf,
PL hard coal supply 2045,PL,,hard coal supply,,,,,2045,2045,TRUE,inf,
